source_taxon_name,interaction_type,target_taxon_name,latitude,longitude
Apis mellifera,visitsFlowersOf,Brucea javanica,35.25432,135.44118
Apis mellifera,visitsFlowersOf,Rabdosia,35.25432,135.44118
Apis mellifera,visitsFlowersOf,Hydrangea macrophylla,35.25432,135.44118
Apis mellifera,visitsFlowersOf,Castanea crenata,35.25432,135.44118
Popillia japonica,visitsFlowersOf,Lysimachia clethroides,35.25432,135.44118
Popillia japonica,visitsFlowersOf,Castanea crenata,35.25432,135.44118
Popillia japonica,visitsFlowersOf,Astilbe thunbergii,35.25432,135.44118
Melanostoma mellinum,visitsFlowersOf,Leersia japonica,35.65,136.083333
Melanostoma mellinum,visitsFlowersOf,Isachne globosa,35.65,136.083333
Apis cerana,visitsFlowersOf,Taraxacum,35.65,136.083333
Apis cerana,visitsFlowersOf,Aster yomena,35.65,136.083333
Apis cerana,visitsFlowersOf,Prunella,35.65,136.083333
Apis cerana,visitsFlowersOf,Polygonum thunbergii,35.65,136.083333
Apis cerana,visitsFlowersOf,Polygonum sieboldii,35.65,136.083333
Apis cerana,visitsFlowersOf,Mosta dianthera,35.65,136.083333
Apis cerana,visitsFlowersOf,Weigela hortensis,35.25432,135.44118
Apis cerana,visitsFlowersOf,Trifolium repens,35.25432,135.44118
Apis cerana,visitsFlowersOf,Brucea javanica,35.25432,135.44118
Apis cerana,visitsFlowersOf,Rabdosia,35.25432,135.44118
Apis cerana,visitsFlowersOf,Polygonum senticosum,35.25432,135.44118
Apis cerana,visitsFlowersOf,Hydrangea paniculata,35.25432,135.44118
Apis cerana,visitsFlowersOf,Hydrangea macrophylla,35.25432,135.44118
Apis cerana,visitsFlowersOf,Hovenia tomentella,35.25432,135.44118
Apis cerana,visitsFlowersOf,Corydalis,35.25432,135.44118
Apis cerana,visitsFlowersOf,Cirsium kagamontanum,35.25432,135.44118
Apis cerana,visitsFlowersOf,Castanea crenata,35.25432,135.44118
Bombus hypocrita,visitsFlowersOf,Justicia procumbens,35.65,136.083333
Trichoptera,visitsFlowersOf,Prunus grayana,35.25432,135.44118
Trichoptera,visitsFlowersOf,Hydrangea paniculata,35.25432,135.44118
Trichoptera,visitsFlowersOf,Hydrangea hirta,35.25432,135.44118
Chironomidae,visitsFlowersOf,Prunus grayana,35.25432,135.44118
Chironomidae,visitsFlowersOf,Corydalis,35.25432,135.44118
Ceratina,visitsFlowersOf,Prunella,35.65,136.083333
Ceratina,visitsFlowersOf,Senecio,35.65,136.083333
Ceratina,visitsFlowersOf,Ixeridium dentatum,35.65,136.083333
Ceratina,visitsFlowersOf,Ranunculus,35.65,136.083333
Ceratina,visitsFlowersOf,Justicia procumbens,35.65,136.083333
Ceratina,visitsFlowersOf,Aeschynomene indica,35.65,136.083333
Ceratina,visitsFlowersOf,Weigela hortensis,35.25432,135.44118
Ceratina,visitsFlowersOf,Viola verecunda,35.25432,135.44118
Ceratina,visitsFlowersOf,Viola vaginata,35.25432,135.44118
Ceratina,visitsFlowersOf,Viola kusanoana,35.25432,135.44118
Ceratina,visitsFlowersOf,Viola grypoceras,35.25432,135.44118
Ceratina,visitsFlowersOf,Stenactis annua,35.25432,135.44118
Ceratina,visitsFlowersOf,Rubus palmatus,35.25432,135.44118
Ceratina,visitsFlowersOf,Rubus microphyllus,35.25432,135.44118
Ceratina,visitsFlowersOf,Rabdosia,35.25432,135.44118
Ceratina,visitsFlowersOf,Prunus salicina,35.25432,135.44118
Ceratina,visitsFlowersOf,Prunus incisa,35.25432,135.44118
Ceratina,visitsFlowersOf,Polygonum thunbergii,35.25432,135.44118
Ceratina,visitsFlowersOf,Oxalis griffithii,35.25432,135.44118
Ceratina,visitsFlowersOf,Aster yomena,35.25432,135.44118
Ceratina,visitsFlowersOf,Geranium nepalense,35.25432,135.44118
Ceratina,visitsFlowersOf,Deutzia scabra,35.25432,135.44118
Ceratina,visitsFlowersOf,Corydalis,35.25432,135.44118
Ceratina,visitsFlowersOf,Corydalis,35.25432,135.44118
Ceratina,visitsFlowersOf,Cornus controversa,35.25432,135.44118
Ceratina,visitsFlowersOf,Cirsium kagamontanum,35.25432,135.44118
Ceratina,visitsFlowersOf,Bistorta tenuicaulis,35.25432,135.44118
Ceratina,visitsFlowersOf,Aster glehnii,35.25432,135.44118
Ceratina,visitsFlowersOf,Aruncus dioicus,35.25432,135.44118
Ceratina,visitsFlowersOf,Angelica pubescens,35.25432,135.44118
Ceratina,visitsFlowersOf,Anemone flaccida,35.25432,135.44118
Bombus,visitsFlowersOf,Hosta,35.65,136.083333
Bombus,visitsFlowersOf,Adenophora triphylla,35.65,136.083333
Bombus,visitsFlowersOf,Solanum melongena,35.65,136.083333
Bombus,visitsFlowersOf,Prunella,35.65,136.083333
Bombus,visitsFlowersOf,Justicia procumbens,35.65,136.083333
Bombus,visitsFlowersOf,Weigela hortensis,35.25432,135.44118
Bombus,visitsFlowersOf,Viola verecunda,35.25432,135.44118
Bombus,visitsFlowersOf,Tripterospermum japonicum,35.25432,135.44118
Bombus,visitsFlowersOf,Tricyrtis hirta,35.25432,135.44118
Bombus,visitsFlowersOf,Styrax japonicus,35.25432,135.44118
Bombus,visitsFlowersOf,Spuriopimpinella nikoensis,35.25432,135.44118
Bombus,visitsFlowersOf,Salvia glabrescens,35.25432,135.44118
Bombus,visitsFlowersOf,Rubus parvifolius,35.25432,135.44118
Bombus,visitsFlowersOf,Rubus palmatus,35.25432,135.44118
Bombus,visitsFlowersOf,Rubus illecebrosus,35.25432,135.44118
Bombus,visitsFlowersOf,Brucea javanica,35.25432,135.44118
Bombus,visitsFlowersOf,Fallopia japonica,35.25432,135.44118
Bombus,visitsFlowersOf,Rabdosia,35.25432,135.44118
Bombus,visitsFlowersOf,Isodon longitubus,35.25432,135.44118
Bombus,visitsFlowersOf,Prunus incisa,35.25432,135.44118
Bombus,visitsFlowersOf,Polygonatum macranthum,35.25432,135.44118
Bombus,visitsFlowersOf,Plantago asiatica,35.25432,135.44118
Bombus,visitsFlowersOf,Polygonum thunbergii,35.25432,135.44118
Bombus,visitsFlowersOf,Polygonum senticosum,35.25432,135.44118
Bombus,visitsFlowersOf,Ligustrum obtusifolium,35.25432,135.44118
Bombus,visitsFlowersOf,Lespedeza bicolor,35.25432,135.44118
Bombus,visitsFlowersOf,Ixeridium dentatum,35.25432,135.44118
Bombus,visitsFlowersOf,Impatiens textorii,35.25432,135.44118
Bombus,visitsFlowersOf,Impatiens noli-tangere,35.25432,135.44118
Bombus,visitsFlowersOf,Hydrangea paniculata,35.25432,135.44118
Bombus,visitsFlowersOf,Hydrangea macrophylla,35.25432,135.44118
Bombus,visitsFlowersOf,Hovenia tomentella,35.25432,135.44118
Bombus,visitsFlowersOf,Geum japonicum,35.25432,135.44118
Bombus,visitsFlowersOf,Geranium nepalense,35.25432,135.44118
Bombus,visitsFlowersOf,Disporum sessile,35.25432,135.44118
Bombus,visitsFlowersOf,Deutzia scabra,35.25432,135.44118
Bombus,visitsFlowersOf,Corydalis,35.25432,135.44118
Bombus,visitsFlowersOf,Corydalis,35.25432,135.44118
Bombus,visitsFlowersOf,Commelina communis,35.25432,135.44118
Bombus,visitsFlowersOf,Clinopodium micranthum,35.25432,135.44118
Bombus,visitsFlowersOf,Cirsium kagamontanum,35.25432,135.44118
Bombus,visitsFlowersOf,Cirsium japonicum,35.25432,135.44118
Bombus,visitsFlowersOf,Castanea crenata,35.25432,135.44118
Bombus,visitsFlowersOf,Caryopteris divaricata,35.25432,135.44118
Bombus,visitsFlowersOf,Cardiandra alternifolia,35.25432,135.44118
Bombus,visitsFlowersOf,Parasenecio auriculatus,35.25432,135.44118
Bombus,visitsFlowersOf,Astilbe thunbergii,35.25432,135.44118
Bombus,visitsFlowersOf,Angelica pubescens,35.25432,135.44118
Bombus,visitsFlowersOf,Angelica polymorpha,35.25432,135.44118
Bombus,visitsFlowersOf,Alangium platanifolium,35.25432,135.44118
Bombus,visitsFlowersOf,Ainsliaea acerifolia,35.25432,135.44118
Bombus,visitsFlowersOf,Agrimonia pilosa,35.25432,135.44118
Bombus,visitsFlowersOf,Aesculus turbinata,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Lycopus,35.65,136.083333
Lasioglossum,visitsFlowersOf,Taraxacum,35.65,136.083333
Lasioglossum,visitsFlowersOf,Sagittaria,35.65,136.083333
Lasioglossum,visitsFlowersOf,Oenanthe,35.65,136.083333
Lasioglossum,visitsFlowersOf,Monochoria korsakowii,35.65,136.083333
Lasioglossum,visitsFlowersOf,Iris laevigata,35.65,136.083333
Lasioglossum,visitsFlowersOf,Cirsium japonicum,35.65,136.083333
Lasioglossum,visitsFlowersOf,Nymphaea,35.65,136.083333
Lasioglossum,visitsFlowersOf,Typha angustifolia,35.65,136.083333
Lasioglossum,visitsFlowersOf,Adenophora triphylla,35.65,136.083333
Lasioglossum,visitsFlowersOf,Justicia procumbens,35.65,136.083333
Lasioglossum,visitsFlowersOf,Mosta dianthera,35.65,136.083333
Lasioglossum,visitsFlowersOf,Eupatorium,35.65,136.083333
Lasioglossum,visitsFlowersOf,Ranunculus,35.65,136.083333
Lasioglossum,visitsFlowersOf,Solanum melongena,35.65,136.083333
Lasioglossum,visitsFlowersOf,Potentilla,35.65,136.083333
Lasioglossum,visitsFlowersOf,Cardamine,35.65,136.083333
Lasioglossum,visitsFlowersOf,Weigela hortensis,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Viola kusanoana,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Viburnum plicatum,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Symplocos chinensis,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Stenactis annua,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Spuriopimpinella nikoensis,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Sigesbeckia orientalis,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Rosa multiflora,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Toxicodendron trichocarpum,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Fallopia japonica,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Rabdosia,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Prunus salicina,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Lysimachia clethroides,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Ligustrum obtusifolium,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Aster yomena,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Ixeridium dentatum,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Hydrangea paniculata,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Hydrangea macrophylla,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Hydrangea hirta,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Geum japonicum,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Geranium nepalense,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Euonymus hamiltonianus sieboldianus,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Euonymus alatus,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Deutzia scabra,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Corydalis,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Corydalis,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Cornus kousa,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Cornus controversa,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Cirsium kagamontanum,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Castanea crenata,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Carpesium divaricatum,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Cardiandra alternifolia,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Astilbe thunbergii,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Anthriscus aemula,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Angelica pubescens,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Ampelopsis brevipedunculata,35.25432,135.44118
Lasioglossum,visitsFlowersOf,Agrimonia pilosa,35.25432,135.44118
Epuraea,visitsFlowersOf,Salix gracilistyla,35.25432,135.44118
Epuraea,visitsFlowersOf,Prunus salicina,35.25432,135.44118
Epuraea,visitsFlowersOf,Prunus incisa,35.25432,135.44118
Epuraea,visitsFlowersOf,Magnolia salicifolia,35.25432,135.44118
Epuraea,visitsFlowersOf,Deutzia scabra,35.25432,135.44118
Baccha,visitsFlowersOf,Styrax japonicus,35.25432,135.44118
Baccha,visitsFlowersOf,Desmodium hookerianum,35.25432,135.44118
Baccha,visitsFlowersOf,Adenocaulon himalaicum,35.25432,135.44118
Paragus,visitsFlowersOf,Justicia procumbens,35.65,136.083333
Paragus,visitsFlowersOf,Oxalis corniculata,35.65,136.083333
Paragus,visitsFlowersOf,Salvia japonica,35.65,136.083333
Paragus,visitsFlowersOf,Cryptotaenia japonica,35.25432,135.44118
Formica,visitsFlowersOf,Lysimachia clethroides,35.25432,135.44118
Formica,visitsFlowersOf,Hydrangea paniculata,35.25432,135.44118
Formica,visitsFlowersOf,Cornus controversa,35.25432,135.44118
Formica,visitsFlowersOf,Castanea crenata,35.25432,135.44118
Formica,visitsFlowersOf,Aucuba japonica,35.25432,135.44118
Formica,visitsFlowersOf,Astilbe thunbergii,35.25432,135.44118
Formica,visitsFlowersOf,Angelica polymorpha,35.25432,135.44118
Melanostoma scalare,visitsFlowersOf,Senecio,35.65,136.083333
Melanostoma scalare,visitsFlowersOf,Polygonum thunbergii,35.65,136.083333
Melanostoma scalare,visitsFlowersOf,Cardamine,35.65,136.083333
Melanostoma scalare,visitsFlowersOf,Ixeridium dentatum,35.25432,135.44118
Melanostoma scalare,visitsFlowersOf,Hydrangea hirta,35.25432,135.44118
Melanostoma scalare,visitsFlowersOf,Euonymus alatus,35.25432,135.44118
Melanostoma scalare,visitsFlowersOf,Castanea crenata,35.25432,135.44118
Melanostoma scalare,visitsFlowersOf,Anthriscus aemula,35.25432,135.44118
Melanostoma scalare,visitsFlowersOf,Antenoron filiforme,35.25432,135.44118
Melanostoma scalare,visitsFlowersOf,Angelica pubescens,35.25432,135.44118
Melanostoma scalare,visitsFlowersOf,Adenocaulon himalaicum,35.25432,135.44118
Eristalis,visitsFlowersOf,Senecio,35.65,136.083333
Eristalis,visitsFlowersOf,Eupatorium,35.65,136.083333
Eristalis,visitsFlowersOf,Polygonum thunbergii,35.65,136.083333
Eristalis,visitsFlowersOf,Polygonum sieboldii,35.65,136.083333
Eristalis,visitsFlowersOf,Mentha verticillata,35.65,136.083333
Eristalis,visitsFlowersOf,Weigela hortensis,35.25432,135.44118
Eristalis,visitsFlowersOf,Viburnum plicatum,35.25432,135.44118
Eristalis,visitsFlowersOf,Stachyurus praecox,35.25432,135.44118
Eristalis,visitsFlowersOf,Brucea javanica,35.25432,135.44118
Eristalis,visitsFlowersOf,Fallopia japonica,35.25432,135.44118
Eristalis,visitsFlowersOf,Prunus salicina,35.25432,135.44118
Eristalis,visitsFlowersOf,Polygonum thunbergii,35.25432,135.44118
Eristalis,visitsFlowersOf,Polygonum senticosum,35.25432,135.44118
Eristalis,visitsFlowersOf,Aster yomena,35.25432,135.44118
Eristalis,visitsFlowersOf,Hydrangea paniculata,35.25432,135.44118
Eristalis,visitsFlowersOf,Hydrangea hirta,35.25432,135.44118
Eristalis,visitsFlowersOf,Geranium nepalense,35.25432,135.44118
Eristalis,visitsFlowersOf,Euonymus alatus,35.25432,135.44118
Eristalis,visitsFlowersOf,Deutzia scabra,35.25432,135.44118
Eristalis,visitsFlowersOf,Cornus controversa,35.25432,135.44118
Eristalis,visitsFlowersOf,Cirsium kagamontanum,35.25432,135.44118
Eristalis,visitsFlowersOf,Castanea crenata,35.25432,135.44118
Eristalis,visitsFlowersOf,Parasenecio auriculatus,35.25432,135.44118
Eristalis,visitsFlowersOf,Astilbe thunbergii,35.25432,135.44118
Eristalis,visitsFlowersOf,Aster glehnii,35.25432,135.44118
Eristalis,visitsFlowersOf,Anthriscus aemula,35.25432,135.44118
Andrena,visitsFlowersOf,Taraxacum,35.65,136.083333
Andrena,visitsFlowersOf,Senecio,35.65,136.083333
Andrena,visitsFlowersOf,Ranunculus,35.65,136.083333
Andrena,visitsFlowersOf,Weigela hortensis,35.25432,135.44118
Andrena,visitsFlowersOf,Viola vaginata,35.25432,135.44118
Andrena,visitsFlowersOf,Viola kusanoana,35.25432,135.44118
Andrena,visitsFlowersOf,Viburnum plicatum,35.25432,135.44118
Andrena,visitsFlowersOf,Symplocos chinensis,35.25432,135.44118
Andrena,visitsFlowersOf,Salix gracilistyla,35.25432,135.44118
Andrena,visitsFlowersOf,Rosa multiflora,35.25432,135.44118
Andrena,visitsFlowersOf,Fallopia japonica,35.25432,135.44118
Andrena,visitsFlowersOf,Rabdosia,35.25432,135.44118
Andrena,visitsFlowersOf,Prunus salicina,35.25432,135.44118
Andrena,visitsFlowersOf,Prunus grayana,35.25432,135.44118
Andrena,visitsFlowersOf,Phellodendron amurense,35.25432,135.44118
Andrena,visitsFlowersOf,Oxalis griffithii,35.25432,135.44118
Andrena,visitsFlowersOf,Ixeridium dentatum,35.25432,135.44118
Andrena,visitsFlowersOf,Hydrangea paniculata,35.25432,135.44118
Andrena,visitsFlowersOf,Hydrangea macrophylla,35.25432,135.44118
Andrena,visitsFlowersOf,Hydrangea hirta,35.25432,135.44118
Andrena,visitsFlowersOf,Euonymus alatus,35.25432,135.44118
Andrena,visitsFlowersOf,Deutzia scabra,35.25432,135.44118
Andrena,visitsFlowersOf,Corydalis,35.25432,135.44118
Andrena,visitsFlowersOf,Cornus controversa,35.25432,135.44118
Andrena,visitsFlowersOf,Bistorta tenuicaulis,35.25432,135.44118
Andrena,visitsFlowersOf,Anthriscus aemula,35.25432,135.44118
Andrena,visitsFlowersOf,Angelica pubescens,35.25432,135.44118
Andrena,visitsFlowersOf,Ampelopsis brevipedunculata,35.25432,135.44118
Eristalis,visitsFlowersOf,Stenactis annua,35.25432,135.44118
Eristalis,visitsFlowersOf,Rosa multiflora,35.25432,135.44118
Eristalis,visitsFlowersOf,Brucea javanica,35.25432,135.44118
Eristalis,visitsFlowersOf,Polygonum senticosum,35.25432,135.44118
Eristalis,visitsFlowersOf,Ixeridium dentatum,35.25432,135.44118
Eristalis,visitsFlowersOf,Hydrangea paniculata,35.25432,135.44118
Eristalis,visitsFlowersOf,Aster glehnii,35.25432,135.44118
Rhingia,visitsFlowersOf,Impatiens textorii,35.25432,135.44118
Rhingia,visitsFlowersOf,Cirsium kagamontanum,35.25432,135.44118
Helophilus,visitsFlowersOf,Prenanthes,35.65,136.083333
Helophilus,visitsFlowersOf,Senecio,35.65,136.083333
Helophilus,visitsFlowersOf,Polygonum thunbergii,35.65,136.083333
Helophilus,visitsFlowersOf,Adenophora triphylla,35.65,136.083333
Helophilus,visitsFlowersOf,Rubus palmatus,35.25432,135.44118
Helophilus,visitsFlowersOf,Polygonum thunbergii,35.25432,135.44118
Helophilus,visitsFlowersOf,Ligustrum obtusifolium,35.25432,135.44118
Helophilus,visitsFlowersOf,Geranium nepalense,35.25432,135.44118
Helophilus,visitsFlowersOf,Aster glehnii,35.25432,135.44118
Megachile,visitsFlowersOf,Prenanthes,35.65,136.083333
Megachile,visitsFlowersOf,Sagittaria,35.65,136.083333
Megachile,visitsFlowersOf,Lespedeza bicolor,35.65,136.083333
Megachile,visitsFlowersOf,Aster iinumae,35.65,136.083333
Megachile,visitsFlowersOf,Ampelopsis brevipedunculata,35.65,136.083333
Megachile,visitsFlowersOf,Prunella,35.65,136.083333
Megachile,visitsFlowersOf,Lysimachia,35.65,136.083333
Megachile,visitsFlowersOf,Eupatorium,35.65,136.083333
Megachile,visitsFlowersOf,Brucea javanica,35.25432,135.44118
Megachile,visitsFlowersOf,Phellodendron amurense,35.25432,135.44118
Megachile,visitsFlowersOf,Lespedeza bicolor,35.25432,135.44118
Megachile,visitsFlowersOf,Geranium nepalense,35.25432,135.44118
Tetralonia,visitsFlowersOf,Weigela hortensis,35.25432,135.44118
Tetralonia,visitsFlowersOf,Rabdosia,35.25432,135.44118
Tetralonia,visitsFlowersOf,Lespedeza bicolor,35.25432,135.44118
Idiostrangalia,visitsFlowersOf,Hydrangea macrophylla,35.25432,135.44118
Idiostrangalia,visitsFlowersOf,Aruncus dioicus,35.25432,135.44118
Parastrangalis,visitsFlowersOf,Hydrangea paniculata,35.25432,135.44118
Parastrangalis,visitsFlowersOf,Hydrangea macrophylla,35.25432,135.44118
Parastrangalis,visitsFlowersOf,Deutzia scabra,35.25432,135.44118
Parastrangalis,visitsFlowersOf,Astilbe thunbergii,35.25432,135.44118
Parastrangalis,visitsFlowersOf,Aruncus dioicus,35.25432,135.44118
Hylaeus,visitsFlowersOf,Lycopus,35.65,136.083333
Hylaeus,visitsFlowersOf,Oxalis corniculata,35.65,136.083333
Hylaeus,visitsFlowersOf,Monochoria vaginalis,35.65,136.083333
Hylaeus,visitsFlowersOf,Monochoria korsakowii,35.65,136.083333
Hylaeus,visitsFlowersOf,Lythrum salicaria,35.65,136.083333
Hylaeus,visitsFlowersOf,Eupatorium,35.65,136.083333
Hylaeus,visitsFlowersOf,Sagittaria,35.65,136.083333
Hylaeus,visitsFlowersOf,Ixeris debilis,35.65,136.083333
Hylaeus,visitsFlowersOf,Iris laevigata,35.65,136.083333
Hylaeus,visitsFlowersOf,Aster yomena,35.65,136.083333
Hylaeus,visitsFlowersOf,Rosa multiflora,35.65,136.083333
Hylaeus,visitsFlowersOf,Polygonum thunbergii,35.65,136.083333
Hylaeus,visitsFlowersOf,Mosta dianthera,35.65,136.083333
Hylaeus,visitsFlowersOf,Stellaria media,35.65,136.083333
Hylaeus,visitsFlowersOf,Prunella,35.65,136.083333
Hylaeus,visitsFlowersOf,Mentha verticillata,35.65,136.083333
Hylaeus,visitsFlowersOf,Cardamine,35.65,136.083333
Hylaeus,visitsFlowersOf,Viburnum plicatum,35.25432,135.44118
Hylaeus,visitsFlowersOf,Spuriopimpinella nikoensis,35.25432,135.44118
Hylaeus,visitsFlowersOf,Brucea javanica,35.25432,135.44118
Hylaeus,visitsFlowersOf,Fallopia japonica,35.25432,135.44118
Hylaeus,visitsFlowersOf,Euonymus alatus,35.25432,135.44118
Hylaeus,visitsFlowersOf,Deutzia scabra,35.25432,135.44118
Hylaeus,visitsFlowersOf,Astilbe thunbergii,35.25432,135.44118
Hylaeus,visitsFlowersOf,Aruncus dioicus,35.25432,135.44118
Hylaeus,visitsFlowersOf,Angelica pubescens,35.25432,135.44118
Hylaeus,visitsFlowersOf,Ampelopsis brevipedunculata,35.25432,135.44118
Vespula,visitsFlowersOf,Eupatorium,35.65,136.083333
Vespula,visitsFlowersOf,Hovenia tomentella,35.25432,135.44118
Milesia undulata,visitsFlowersOf,Hovenia tomentella,35.25432,135.44118
Gamepenthes similis,visitsFlowersOf,Spuriopimpinella nikoensis,35.25432,135.44118
Microdon,visitsFlowersOf,Iris laevigata,35.65,136.083333
Microdon,visitsFlowersOf,Weigela hortensis,35.25432,135.44118
Microdon,visitsFlowersOf,Spuriopimpinella nikoensis,35.25432,135.44118
Microdon,visitsFlowersOf,Hydrangea macrophylla,35.25432,135.44118
Ectemnius,visitsFlowersOf,Astilbe thunbergii,35.25432,135.44118
Rhopalum,visitsFlowersOf,Viburnum plicatum,35.25432,135.44118
Rhopalum,visitsFlowersOf,Spuriopimpinella nikoensis,35.25432,135.44118
Rhopalum,visitsFlowersOf,Brucea javanica,35.25432,135.44118
Rhopalum,visitsFlowersOf,Hydrangea macrophylla,35.25432,135.44118
Rhopalum,visitsFlowersOf,Euonymus alatus,35.25432,135.44118
Rhopalum,visitsFlowersOf,Cardiandra alternifolia,35.25432,135.44118
Rhopalum,visitsFlowersOf,Astilbe thunbergii,35.25432,135.44118
Rhopalum,visitsFlowersOf,Angelica pubescens,35.25432,135.44118
Coraebus,visitsFlowersOf,Rubus microphyllus,35.25432,135.44118
Byturus affinis,visitsFlowersOf,Rubus microphyllus,35.25432,135.44118
Sericania fuscolineata fulgida,visitsFlowersOf,Rubus microphyllus,35.25432,135.44118
Sericania fuscolineata fulgida,visitsFlowersOf,Euonymus alatus,35.25432,135.44118
Phyllopertha irregularis,visitsFlowersOf,Viburnum plicatum,35.25432,135.44118
Phyllopertha irregularis,visitsFlowersOf,Symplocos chinensis,35.25432,135.44118
