"source_taxon_name","interaction_type","target_taxon_name","latitude","longitude","Area"
"Larus","eats","Clupea harengus",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Belone belone",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Ammodytes marinus",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Ammodytes hexapterus",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Ammodytes americanus",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Ammodytes",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Shrimps, prawns",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Brachyura",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Oncorhynchus keta",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Kondakovia longimana",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Crustacea",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Others",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Teuthida",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Illex",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Loligo",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Insecta",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Engraulidae",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Hexagrammos",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Sebastes",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","garbage",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Pisces",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Aves",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Echinodermata",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Mollusca",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Engraulida",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Cephalopoda",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Euphausiacea",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Paralithodes brevipes",36.5301003302,139.057087522,"Temperate Asia"
"Larus","eats","Kondakovia longimana",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Others",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Teuthida",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Illex",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Loligo",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Theragra chalcogramma",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Pseudophycis bachus",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Merluccius",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Macruronus novaezelandiae",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Macruronus magellanicus",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Pleurogrammus monopterygius",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Pleurogrammus azonus",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Pollachius virens",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Micromesistius poutassou",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Micromesistius australis",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Gadus morhua",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Gadus macrocephalus",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Eleginus gracilis",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Boreogadus saida",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Ammodytes marinus",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Ammodytes hexapterus",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Ammodytes americanus",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Ammodytes",36.3559491601,127.806510852,"Temperate Asia"
"Larus","eats","Clupea pallasii",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Kondakovia longimana",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Engraulis",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Engraulis mordax",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Engraulis japonicus",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Engraulis encrasicolus",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Engraulis capensis",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Engraulis australis",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Engraulis anchoita",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Sprattus sprattus",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Sardinops sagax",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Sardina pilchardus",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Etrumeus",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Etrumeus teres",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Clupea harengus",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Atherinidae",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Teuthida",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Illex",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Loligo",-9.17265367678,-74.3612001063,"Tropical South-America"
"Larus","eats","Ocypode",-10,-75.25,"Tropical South-America"
"Larus","eats","Emerita analoga",-10,-75.25,"Tropical South-America"
"Falco peregrinus","eats","Larus",-10,-75.25,"Tropical South-America"
"Larus","eats","Shrimps, prawns",5.69727886025,12.7428950633,"Tropical Africa"
"Larus","eats","Brachyura",5.69727886025,12.7428950633,"Tropical Africa"
"Larus","eats","Atherinidae",11.7392525266,122.868123717,"Tropical South Asia"
"Larus","eats","Clupea pallasii",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Engraulis",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Engraulis mordax",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Engraulis japonicus",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Engraulis encrasicolus",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Engraulis capensis",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Engraulis australis",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Engraulis anchoita",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Sprattus sprattus",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Sardinops sagax",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Sardina pilchardus",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Etrumeus",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Etrumeus teres",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Clupea harengus",-0.880461270525,114.41687539,"Tropical South Asia"
"Larus","eats","Atherinidae",-0.880461270525,114.41687539,"Tropical South Asia"
