"source_taxon_name","interaction_type","target_taxon_name","latitude","longitude","Area"
"Ceratina","visitsFlowersOf","Aster yomena",35.25432,135.44118,"Temperate Asia"
"Ceratina","visitsFlowersOf","Geranium nepalense",35.25432,135.44118,"Temperate Asia"
"Ceratina","visitsFlowersOf","Deutzia scabra",35.25432,135.44118,"Temperate Asia"
"Ceratina","visitsFlowersOf","Corydalis speciosa",35.25432,135.44118,"Temperate Asia"
"Ceratina","visitsFlowersOf","Corydalis repens",35.25432,135.44118,"Temperate Asia"
"Ceratina","visitsFlowersOf","Cornus controversa",35.25432,135.44118,"Temperate Asia"
"Ceratina","visitsFlowersOf","Cirsium kagamontanum",35.25432,135.44118,"Temperate Asia"
"Ceratina","visitsFlowersOf","Bistorta tenuicaulis",35.25432,135.44118,"Temperate Asia"
"Ceratina","visitsFlowersOf","Aster glehnii",35.25432,135.44118,"Temperate Asia"
"Ceratina","visitsFlowersOf","Aruncus dioicus",35.25432,135.44118,"Temperate Asia"
"Ceratina","visitsFlowersOf","Angelica pubescens",35.25432,135.44118,"Temperate Asia"
"Ceratina","visitsFlowersOf","Anemone flaccida",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Hosta",35.65,136.083333,"Temperate Asia"
"Bombus","visitsFlowersOf","Adenophora triphylla",35.65,136.083333,"Temperate Asia"
"Bombus","visitsFlowersOf","Solanum melongena",35.65,136.083333,"Temperate Asia"
"Bombus","visitsFlowersOf","Prunella",35.65,136.083333,"Temperate Asia"
"Bombus","visitsFlowersOf","Justicia procumbens",35.65,136.083333,"Temperate Asia"
"Bombus","visitsFlowersOf","Weigela hortensis",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Viola verecunda",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Tripterospermum japonicum",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Tricyrtis hirta",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Styrax japonicus",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Spuriopimpinella nikoensis",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Salvia glabrescens",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Rubus parvifolius",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Rubus palmatus",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Rubus illecebrosus",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Brucea javanica",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Fallopia japonica",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Rabdosia",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Isodon longitubus",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Prunus incisa",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Polygonatum macranthum",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Plantago asiatica",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Polygonum thunbergii",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Polygonum senticosum",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Ligustrum obtusifolium",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Lespedeza bicolor",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Ixeridium dentatum",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Impatiens textorii",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Impatiens noli-tangere",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Hydrangea paniculata",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Hydrangea macrophylla",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Hovenia tomentella",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Geum japonicum",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Geranium nepalense",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Disporum sessile",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Deutzia scabra",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Corydalis speciosa",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Corydalis repens",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Commelina communis",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Clinopodium micranthum",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Cirsium kagamontanum",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Cirsium japonicum",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Castanea crenata",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Caryopteris divaricata",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Cardiandra alternifolia",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Parasenecio auriculatus",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Astilbe thunbergii",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Angelica pubescens",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Angelica polymorpha",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Alangium platanifolium",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Ainsliaea acerifolia",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Agrimonia pilosa",35.25432,135.44118,"Temperate Asia"
"Bombus","visitsFlowersOf","Aesculus turbinata",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Lycopus",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Taraxacum",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Sagittaria",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Oenanthe",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Monochoria korsakowii",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Iris laevigata",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Cirsium japonicum",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Nymphaea",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Typha angustifolia",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Adenophora triphylla",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Justicia procumbens",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Mosla dianthera",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Eupatorium",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Ranunculus",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Solanum melongena",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Potentilla",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Cardamine",35.65,136.083333,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Weigela hortensis",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Viola kusanoana",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Viburnum plicatum",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Symplocos chinensis",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Stenactis annua",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Spuriopimpinella nikoensis",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Sigesbeckia orientalis",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Rosa multiflora",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Toxicodendron trichocarpum",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Fallopia japonica",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Rabdosia",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Prunus salicina",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Lysimachia clethroides",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Ligustrum obtusifolium",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Aster yomena",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Ixeridium dentatum",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Hydrangea paniculata",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Hydrangea macrophylla",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Hydrangea hirta",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Geum japonicum",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Geranium nepalense",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Euonymus hamiltonianus sieboldianus",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Euonymus alatus",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Deutzia scabra",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Corydalis speciosa",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Corydalis repens",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Cornus kousa",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Cornus controversa",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Cirsium kagamontanum",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Castanea crenata",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Carpesium divaricatum",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Cardiandra alternifolia",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Astilbe thunbergii",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Anthriscus aemula",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Angelica pubescens",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Ampelopsis brevipedunculata",35.25432,135.44118,"Temperate Asia"
"Lasioglossum","visitsFlowersOf","Agrimonia pilosa",35.25432,135.44118,"Temperate Asia"
"Epuraea","visitsFlowersOf","Salix gracilistyla",35.25432,135.44118,"Temperate Asia"
"Epuraea","visitsFlowersOf","Prunus salicina",35.25432,135.44118,"Temperate Asia"
"Epuraea","visitsFlowersOf","Prunus incisa",35.25432,135.44118,"Temperate Asia"
"Epuraea","visitsFlowersOf","Magnolia salicifolia",35.25432,135.44118,"Temperate Asia"
"Epuraea","visitsFlowersOf","Deutzia scabra",35.25432,135.44118,"Temperate Asia"
"Baccha maculata","visitsFlowersOf","Styrax japonicus",35.25432,135.44118,"Temperate Asia"
"Baccha maculata","visitsFlowersOf","Desmodium hookerianum",35.25432,135.44118,"Temperate Asia"
"Baccha maculata","visitsFlowersOf","Adenocaulon himalaicum",35.25432,135.44118,"Temperate Asia"
"Paragus","visitsFlowersOf","Justicia procumbens",35.65,136.083333,"Temperate Asia"
"Paragus","visitsFlowersOf","Oxalis corniculata",35.65,136.083333,"Temperate Asia"
"Paragus","visitsFlowersOf","Salvia japonica",35.65,136.083333,"Temperate Asia"
"Paragus","visitsFlowersOf","Cryptotaenia japonica",35.25432,135.44118,"Temperate Asia"
"Formica","visitsFlowersOf","Lysimachia clethroides",35.25432,135.44118,"Temperate Asia"
"Formica","visitsFlowersOf","Hydrangea paniculata",35.25432,135.44118,"Temperate Asia"
"Formica","visitsFlowersOf","Cornus controversa",35.25432,135.44118,"Temperate Asia"
"Formica","visitsFlowersOf","Castanea crenata",35.25432,135.44118,"Temperate Asia"
"Formica","visitsFlowersOf","Aucuba japonica",35.25432,135.44118,"Temperate Asia"
"Formica","visitsFlowersOf","Astilbe thunbergii",35.25432,135.44118,"Temperate Asia"
"Formica","visitsFlowersOf","Angelica polymorpha",35.25432,135.44118,"Temperate Asia"
"Melanostoma scalare","visitsFlowersOf","Senecio",35.65,136.083333,"Temperate Asia"
"Melanostoma scalare","visitsFlowersOf","Polygonum thunbergii",35.65,136.083333,"Temperate Asia"
"Melanostoma scalare","visitsFlowersOf","Cardamine",35.65,136.083333,"Temperate Asia"
"Melanostoma scalare","visitsFlowersOf","Ixeridium dentatum",35.25432,135.44118,"Temperate Asia"
"Melanostoma scalare","visitsFlowersOf","Hydrangea hirta",35.25432,135.44118,"Temperate Asia"
"Melanostoma scalare","visitsFlowersOf","Euonymus alatus",35.25432,135.44118,"Temperate Asia"
"Melanostoma scalare","visitsFlowersOf","Castanea crenata",35.25432,135.44118,"Temperate Asia"
"Melanostoma scalare","visitsFlowersOf","Anthriscus aemula",35.25432,135.44118,"Temperate Asia"
"Melanostoma scalare","visitsFlowersOf","Antenoron filiforme",35.25432,135.44118,"Temperate Asia"
"Melanostoma scalare","visitsFlowersOf","Angelica pubescens",35.25432,135.44118,"Temperate Asia"
"Melanostoma scalare","visitsFlowersOf","Adenocaulon himalaicum",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Senecio",35.65,136.083333,"Temperate Asia"
"Eristalis","visitsFlowersOf","Eupatorium",35.65,136.083333,"Temperate Asia"
"Eristalis","visitsFlowersOf","Polygonum thunbergii",35.65,136.083333,"Temperate Asia"
"Eristalis","visitsFlowersOf","Polygonum sieboldii",35.65,136.083333,"Temperate Asia"
"Eristalis","visitsFlowersOf","Mentha verticillata",35.65,136.083333,"Temperate Asia"
"Eristalis","visitsFlowersOf","Weigela hortensis",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Viburnum plicatum",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Stachyurus praecox",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Brucea javanica",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Fallopia japonica",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Prunus salicina",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Polygonum thunbergii",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Polygonum senticosum",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Aster yomena",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Hydrangea paniculata",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Hydrangea hirta",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Geranium nepalense",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Euonymus alatus",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Deutzia scabra",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Cornus controversa",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Cirsium kagamontanum",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Castanea crenata",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Parasenecio auriculatus",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Astilbe thunbergii",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Aster glehnii",35.25432,135.44118,"Temperate Asia"
"Eristalis","visitsFlowersOf","Anthriscus aemula",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Taraxacum",35.65,136.083333,"Temperate Asia"
"Andrena","visitsFlowersOf","Senecio",35.65,136.083333,"Temperate Asia"
"Andrena","visitsFlowersOf","Ranunculus",35.65,136.083333,"Temperate Asia"
"Andrena","visitsFlowersOf","Weigela hortensis",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Viola vaginata",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Viola kusanoana",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Viburnum plicatum",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Symplocos chinensis",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Salix gracilistyla",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Rosa multiflora",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Fallopia japonica",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Rabdosia",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Prunus salicina",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Prunus grayana",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Phellodendron amurense",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Oxalis griffithii",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Ixeridium dentatum",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Hydrangea paniculata",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Hydrangea macrophylla",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Hydrangea hirta",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Euonymus alatus",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Deutzia scabra",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Corydalis repens",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Cornus controversa",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Bistorta tenuicaulis",35.25432,135.44118,"Temperate Asia"
"Andrena","visitsFlowersOf","Anthriscus aemula",35.25432,135.44118,"Temperate Asia"
